nohup: ignoring input
Starting QuizFlow with Gunicorn (Production Mode)
===============================================
[2025-12-13 08:57:19 +0000] [5275] [INFO] Starting gunicorn 21.2.0
[2025-12-13 08:57:19 +0000] [5275] [INFO] Listening at: http://0.0.0.0:5000 (5275)
[2025-12-13 08:57:19 +0000] [5275] [INFO] Using worker: gthread
[2025-12-13 08:57:19 +0000] [5276] [INFO] Booting worker with pid: 5276
100.48.72.150 - - [13/Dec/2025:09:01:38 +0000] "GET /favicon.ico HTTP/1.0" 404 207 "https://photon.shunyatixlabs.tech/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/138.0.7204.23 Safari/537.36"
150.107.41.239 - - [13/Dec/2025:09:03:05 +0000] "GET /quiz/3/start HTTP/1.0" 302 223 "https://photon.shunyatixlabs.tech/" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Mobile/15E148 Safari/604.1"
150.107.41.239 - - [13/Dec/2025:09:03:05 +0000] "GET /quiz/3/start HTTP/1.0" 302 223 "https://photon.shunyatixlabs.tech/" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Mobile/15E148 Safari/604.1"
150.107.41.239 - - [13/Dec/2025:09:03:06 +0000] "GET /quiz/3/question/0 HTTP/1.0" 200 4711 "https://photon.shunyatixlabs.tech/" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Mobile/15E148 Safari/604.1"
150.107.41.239 - - [13/Dec/2025:09:03:06 +0000] "GET /static/css/style.css HTTP/1.0" 304 0 "https://photon.shunyatixlabs.tech/quiz/3/question/0" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Mobile/15E148 Safari/604.1"
150.107.41.239 - - [13/Dec/2025:09:03:07 +0000] "GET /static/js/timer.js HTTP/1.0" 200 0 "https://photon.shunyatixlabs.tech/quiz/3/question/0" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Mobile/15E148 Safari/604.1"
150.107.41.239 - - [13/Dec/2025:09:03:32 +0000] "GET /quiz/3/start HTTP/1.0" 302 223 "https://photon.shunyatixlabs.tech/" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Mobile/15E148 Safari/604.1"
150.107.41.239 - - [13/Dec/2025:09:03:33 +0000] "GET /quiz/3/question/0 HTTP/1.0" 200 4711 "https://photon.shunyatixlabs.tech/" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Mobile/15E148 Safari/604.1"
150.107.41.239 - - [13/Dec/2025:09:03:33 +0000] "GET /static/js/timer.js HTTP/1.0" 304 0 "https://photon.shunyatixlabs.tech/quiz/3/question/0" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Mobile/15E148 Safari/604.1"
150.107.41.239 - - [13/Dec/2025:09:03:33 +0000] "GET /static/js/timer.js HTTP/1.0" 304 0 "https://photon.shunyatixlabs.tech/quiz/3/question/0" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Mobile/15E148 Safari/604.1"
150.107.41.239 - - [13/Dec/2025:09:03:34 +0000] "GET /static/css/style.css HTTP/1.0" 304 0 "https://photon.shunyatixlabs.tech/quiz/3/question/0" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Mobile/15E148 Safari/604.1"
150.107.41.239 - - [13/Dec/2025:09:03:44 +0000] "POST /quiz/3/submit HTTP/1.0" 302 223 "https://photon.shunyatixlabs.tech/quiz/3/question/0" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Mobile/15E148 Safari/604.1"
150.107.41.239 - - [13/Dec/2025:09:03:44 +0000] "GET /quiz/3/question/1 HTTP/1.0" 200 4765 "https://photon.shunyatixlabs.tech/quiz/3/question/0" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Mobile/15E148 Safari/604.1"
150.107.41.239 - - [13/Dec/2025:09:03:44 +0000] "GET /static/css/style.css HTTP/1.0" 304 0 "https://photon.shunyatixlabs.tech/quiz/3/question/1" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Mobile/15E148 Safari/604.1"
150.107.41.239 - - [13/Dec/2025:09:03:44 +0000] "GET /static/js/timer.js HTTP/1.0" 304 0 "https://photon.shunyatixlabs.tech/quiz/3/question/1" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Mobile/15E148 Safari/604.1"
150.107.41.239 - - [13/Dec/2025:09:04:29 +0000] "POST /quiz/3/submit HTTP/1.0" 302 223 "https://photon.shunyatixlabs.tech/quiz/3/question/1" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Mobile/15E148 Safari/604.1"
150.107.41.239 - - [13/Dec/2025:09:04:29 +0000] "GET /quiz/3/question/2 HTTP/1.0" 200 4721 "https://photon.shunyatixlabs.tech/quiz/3/question/1" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Mobile/15E148 Safari/604.1"
150.107.41.239 - - [13/Dec/2025:09:04:29 +0000] "GET /static/css/style.css HTTP/1.0" 304 0 "https://photon.shunyatixlabs.tech/quiz/3/question/2" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Mobile/15E148 Safari/604.1"
150.107.41.239 - - [13/Dec/2025:09:04:30 +0000] "GET /static/js/timer.js HTTP/1.0" 304 0 "https://photon.shunyatixlabs.tech/quiz/3/question/2" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Mobile/15E148 Safari/604.1"
150.107.41.239 - - [13/Dec/2025:09:04:34 +0000] "POST /quiz/3/submit HTTP/1.0" 302 223 "https://photon.shunyatixlabs.tech/quiz/3/question/2" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Mobile/15E148 Safari/604.1"
150.107.41.239 - - [13/Dec/2025:09:04:34 +0000] "GET /quiz/3/question/3 HTTP/1.0" 200 4723 "https://photon.shunyatixlabs.tech/quiz/3/question/2" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Mobile/15E148 Safari/604.1"
150.107.41.239 - - [13/Dec/2025:09:04:34 +0000] "GET /static/css/style.css HTTP/1.0" 304 0 "https://photon.shunyatixlabs.tech/quiz/3/question/3" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Mobile/15E148 Safari/604.1"
150.107.41.239 - - [13/Dec/2025:09:04:34 +0000] "GET /static/js/timer.js HTTP/1.0" 304 0 "https://photon.shunyatixlabs.tech/quiz/3/question/3" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Mobile/15E148 Safari/604.1"
150.107.41.239 - - [13/Dec/2025:09:04:47 +0000] "POST /quiz/3/submit HTTP/1.0" 302 223 "https://photon.shunyatixlabs.tech/quiz/3/question/3" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Mobile/15E148 Safari/604.1"
150.107.41.239 - - [13/Dec/2025:09:04:47 +0000] "GET /quiz/3/question/4 HTTP/1.0" 200 4761 "https://photon.shunyatixlabs.tech/quiz/3/question/3" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Mobile/15E148 Safari/604.1"
150.107.41.239 - - [13/Dec/2025:09:04:48 +0000] "GET /static/css/style.css HTTP/1.0" 304 0 "https://photon.shunyatixlabs.tech/quiz/3/question/4" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Mobile/15E148 Safari/604.1"
150.107.41.239 - - [13/Dec/2025:09:04:48 +0000] "GET /static/js/timer.js HTTP/1.0" 304 0 "https://photon.shunyatixlabs.tech/quiz/3/question/4" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Mobile/15E148 Safari/604.1"
27.97.93.72 - - [13/Dec/2025:09:04:56 +0000] "GET /quiz/3/submit HTTP/1.0" 405 153 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
27.97.93.72 - - [13/Dec/2025:09:04:59 +0000] "GET /quiz/3/ HTTP/1.0" 404 207 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
27.97.93.72 - - [13/Dec/2025:09:05:04 +0000] "GET / HTTP/1.0" 200 2299 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
27.97.93.72 - - [13/Dec/2025:09:05:04 +0000] "GET /static/css/style.css HTTP/1.0" 304 0 "https://photon.shunyatixlabs.tech/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
150.107.41.239 - - [13/Dec/2025:09:05:13 +0000] "POST /quiz/3/submit HTTP/1.0" 302 223 "https://photon.shunyatixlabs.tech/quiz/3/question/4" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Mobile/15E148 Safari/604.1"
150.107.41.239 - - [13/Dec/2025:09:05:14 +0000] "GET /quiz/3/question/5 HTTP/1.0" 200 4761 "https://photon.shunyatixlabs.tech/quiz/3/question/4" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Mobile/15E148 Safari/604.1"
150.107.41.239 - - [13/Dec/2025:09:05:14 +0000] "GET /static/css/style.css HTTP/1.0" 304 0 "https://photon.shunyatixlabs.tech/quiz/3/question/5" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Mobile/15E148 Safari/604.1"
150.107.41.239 - - [13/Dec/2025:09:05:14 +0000] "GET /static/js/timer.js HTTP/1.0" 304 0 "https://photon.shunyatixlabs.tech/quiz/3/question/5" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Mobile/15E148 Safari/604.1"
150.107.41.239 - - [13/Dec/2025:09:05:19 +0000] "POST /quiz/3/submit HTTP/1.0" 302 223 "https://photon.shunyatixlabs.tech/quiz/3/question/5" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Mobile/15E148 Safari/604.1"
150.107.41.239 - - [13/Dec/2025:09:05:20 +0000] "GET /quiz/3/question/6 HTTP/1.0" 200 4726 "https://photon.shunyatixlabs.tech/quiz/3/question/5" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Mobile/15E148 Safari/604.1"
150.107.41.239 - - [13/Dec/2025:09:05:20 +0000] "GET /static/css/style.css HTTP/1.0" 304 0 "https://photon.shunyatixlabs.tech/quiz/3/question/6" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Mobile/15E148 Safari/604.1"
150.107.41.239 - - [13/Dec/2025:09:05:20 +0000] "GET /static/js/timer.js HTTP/1.0" 304 0 "https://photon.shunyatixlabs.tech/quiz/3/question/6" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Mobile/15E148 Safari/604.1"
150.107.41.239 - - [13/Dec/2025:09:05:29 +0000] "POST /quiz/3/submit HTTP/1.0" 302 223 "https://photon.shunyatixlabs.tech/quiz/3/question/6" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Mobile/15E148 Safari/604.1"
150.107.41.239 - - [13/Dec/2025:09:05:30 +0000] "GET /quiz/3/question/7 HTTP/1.0" 200 4744 "https://photon.shunyatixlabs.tech/quiz/3/question/6" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Mobile/15E148 Safari/604.1"
150.107.41.239 - - [13/Dec/2025:09:05:30 +0000] "GET /static/css/style.css HTTP/1.0" 304 0 "https://photon.shunyatixlabs.tech/quiz/3/question/7" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Mobile/15E148 Safari/604.1"
150.107.41.239 - - [13/Dec/2025:09:05:30 +0000] "GET /static/js/timer.js HTTP/1.0" 304 0 "https://photon.shunyatixlabs.tech/quiz/3/question/7" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Mobile/15E148 Safari/604.1"
150.107.41.239 - - [13/Dec/2025:09:05:42 +0000] "POST /quiz/3/submit HTTP/1.0" 302 223 "https://photon.shunyatixlabs.tech/quiz/3/question/7" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Mobile/15E148 Safari/604.1"
150.107.41.239 - - [13/Dec/2025:09:05:42 +0000] "GET /quiz/3/question/8 HTTP/1.0" 200 4697 "https://photon.shunyatixlabs.tech/quiz/3/question/7" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Mobile/15E148 Safari/604.1"
150.107.41.239 - - [13/Dec/2025:09:05:43 +0000] "GET /static/css/style.css HTTP/1.0" 304 0 "https://photon.shunyatixlabs.tech/quiz/3/question/8" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Mobile/15E148 Safari/604.1"
150.107.41.239 - - [13/Dec/2025:09:05:43 +0000] "GET /static/js/timer.js HTTP/1.0" 304 0 "https://photon.shunyatixlabs.tech/quiz/3/question/8" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Mobile/15E148 Safari/604.1"
150.107.41.239 - - [13/Dec/2025:09:05:45 +0000] "POST /quiz/3/submit HTTP/1.0" 302 223 "https://photon.shunyatixlabs.tech/quiz/3/question/8" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Mobile/15E148 Safari/604.1"
150.107.41.239 - - [13/Dec/2025:09:05:45 +0000] "GET /quiz/3/question/9 HTTP/1.0" 200 4755 "https://photon.shunyatixlabs.tech/quiz/3/question/8" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Mobile/15E148 Safari/604.1"
150.107.41.239 - - [13/Dec/2025:09:05:47 +0000] "GET /static/css/style.css HTTP/1.0" 304 0 "https://photon.shunyatixlabs.tech/quiz/3/question/9" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Mobile/15E148 Safari/604.1"
150.107.41.239 - - [13/Dec/2025:09:05:47 +0000] "GET /static/js/timer.js HTTP/1.0" 304 0 "https://photon.shunyatixlabs.tech/quiz/3/question/9" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Mobile/15E148 Safari/604.1"
150.107.41.239 - - [13/Dec/2025:09:05:52 +0000] "POST /quiz/3/submit HTTP/1.0" 302 223 "https://photon.shunyatixlabs.tech/quiz/3/question/9" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Mobile/15E148 Safari/604.1"
150.107.41.239 - - [13/Dec/2025:09:05:53 +0000] "GET /quiz/3/question/8 HTTP/1.0" 200 4697 "https://photon.shunyatixlabs.tech/quiz/3/question/9" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Mobile/15E148 Safari/604.1"
150.107.41.239 - - [13/Dec/2025:09:05:53 +0000] "GET /static/css/style.css HTTP/1.0" 304 0 "https://photon.shunyatixlabs.tech/quiz/3/question/8" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Mobile/15E148 Safari/604.1"
150.107.41.239 - - [13/Dec/2025:09:05:53 +0000] "GET /static/js/timer.js HTTP/1.0" 304 0 "https://photon.shunyatixlabs.tech/quiz/3/question/8" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Mobile/15E148 Safari/604.1"
150.107.41.239 - - [13/Dec/2025:09:05:55 +0000] "POST /quiz/3/submit HTTP/1.0" 302 223 "https://photon.shunyatixlabs.tech/quiz/3/question/8" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Mobile/15E148 Safari/604.1"
150.107.41.239 - - [13/Dec/2025:09:05:55 +0000] "GET /quiz/3/question/7 HTTP/1.0" 200 4759 "https://photon.shunyatixlabs.tech/quiz/3/question/8" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Mobile/15E148 Safari/604.1"
150.107.41.239 - - [13/Dec/2025:09:05:55 +0000] "GET /static/css/style.css HTTP/1.0" 304 0 "https://photon.shunyatixlabs.tech/quiz/3/question/7" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Mobile/15E148 Safari/604.1"
150.107.41.239 - - [13/Dec/2025:09:05:55 +0000] "GET /static/js/timer.js HTTP/1.0" 304 0 "https://photon.shunyatixlabs.tech/quiz/3/question/7" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Mobile/15E148 Safari/604.1"
150.107.41.239 - - [13/Dec/2025:09:06:03 +0000] "POST /quiz/3/submit HTTP/1.0" 302 223 "https://photon.shunyatixlabs.tech/quiz/3/question/7" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Mobile/15E148 Safari/604.1"
150.107.41.239 - - [13/Dec/2025:09:06:04 +0000] "GET /quiz/3/question/8 HTTP/1.0" 200 4697 "https://photon.shunyatixlabs.tech/quiz/3/question/7" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Mobile/15E148 Safari/604.1"
150.107.41.239 - - [13/Dec/2025:09:06:04 +0000] "GET /static/css/style.css HTTP/1.0" 304 0 "https://photon.shunyatixlabs.tech/quiz/3/question/8" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Mobile/15E148 Safari/604.1"
150.107.41.239 - - [13/Dec/2025:09:06:04 +0000] "GET /static/js/timer.js HTTP/1.0" 304 0 "https://photon.shunyatixlabs.tech/quiz/3/question/8" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Mobile/15E148 Safari/604.1"
150.107.41.239 - - [13/Dec/2025:09:06:14 +0000] "POST /quiz/3/submit HTTP/1.0" 302 223 "https://photon.shunyatixlabs.tech/quiz/3/question/8" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Mobile/15E148 Safari/604.1"
150.107.41.239 - - [13/Dec/2025:09:06:14 +0000] "GET /quiz/3/question/9 HTTP/1.0" 200 4755 "https://photon.shunyatixlabs.tech/quiz/3/question/8" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Mobile/15E148 Safari/604.1"
150.107.41.239 - - [13/Dec/2025:09:06:15 +0000] "GET /static/css/style.css HTTP/1.0" 304 0 "https://photon.shunyatixlabs.tech/quiz/3/question/9" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Mobile/15E148 Safari/604.1"
150.107.41.239 - - [13/Dec/2025:09:06:15 +0000] "GET /static/js/timer.js HTTP/1.0" 304 0 "https://photon.shunyatixlabs.tech/quiz/3/question/9" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Mobile/15E148 Safari/604.1"
